ID ТУРУ,НАЗВА ТУРУ,ДЖЕРЕЛО,ТУРОПЕРАТОР,ОСНОВНИЙ НАПРЯМОК,СЕРЕДНЯ ЦІНА,ДНІ,НІЧНІ ПЕРЕЇЗДИ,ЕКСКУРСІЇ,ЦІНА ЗА ДЕНЬ,СЕРЕДНЯ ЦІНА ПО НАПРЯМКУ,МЕДІАННА ЦІНА ПО НАПРЯМКУ,ВІДХИЛЕННЯ ВІД СЕРЕДНЬОЇ ЦІНИ,ВІДХИЛЕННЯ ВІД МЕДІАННОЇ ЦІНИ,% ВІДХИЛЕННЯ ВІД МЕДІАНИ,ПОЗИЦІЯ ЗА ЦІНОЮ В НАПРЯМКУ,РІЗНИЦЯ ДО МІНІМАЛЬНОЇ ЦІНИ,ЗАГАЛЬНИЙ VALUE SCORE,ОЦІНКА ЦІНИ,ОЦІНКА ЕКСКУРСІЙ,ОЦІНКА КОМФОРТУ,СЕЗОННІСТЬ,ШТРАФ ЗА НІЧНІ ПЕРЕЇЗДИ,ІНТЕНСИВНІСТЬ ПОДОРОЖІ,СКЛАДНІСТЬ МАРШРУТУ,РІЗНОМАНІТНІСТЬ КРАЇН,КІЛЬКІСТЬ ЗУПИНОК ПО МАРШРУТУ,КІЛЬКІСТЬ МІСТ У МАРШРУТІ,КІЛЬКІСТЬ КРАЇН У МАРШРУТІ,КІЛЬКІСТЬ ІНШИХ ТОЧОК,ЩІЛЬНІСТЬ МІСТ,ЩІЛЬНІСТЬ КРАЇН,ЧАСТКА ІНШИХ ТОЧОК,ЦІННІСТЬ МАРШРУТУ,ЕФЕКТИВНІСТЬ МАРШРУТУ,ПЕРЕВАНТАЖЕНИЙ МАРШРУТ,ПОРОЖНІЙ МАРШРУТ
ITR-44,Чудовий мікс - Чорногорія+Албанія з відпочинком на морі,COMPETITOR,ITravel,Чорногорія,409,10,2,0,41,364,369,45,40,"0,11",10,158,"0,5932","0,89",,"0,80",ЦІЛИЙ РІК,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-45,Румунський експрес,COMPETITOR,ITravel,Румунія,155,4,1,2,39,167,160,-12,-5,"-0,03",9,56,"0,7684","0,97",,"0,75",ЦІЛИЙ РІК,20,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-46,"Їж.Люби.Подорожуй: Любляна, Венеція, Рим 2 дні, Флоренція",COMPETITOR,ITravel,Італія,343,7,1,4,49,340,338,3,5,"0,02",56,204,"0,7681","0,98",,"0,86",ЦІЛИЙ РІК,20,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-47,Релакс у Чехії та Угорщині,COMPETITOR,ITravel,Австрія,169,6,2,2,28,210,199,-41,-30,"-0,15",15,74,"0,6689","0,85",,"0,67",ЦІЛИЙ РІК,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-48,Зеленими берегами Корфу,COMPETITOR,ITravel,Греція,538,9,2,1,60,420,407,118,131,"0,32",23,333,"0,4914","0,68",,"0,78",ЦІЛИЙ РІК,40,"0,67","0,33","0,33",6,3,3,0,"0,33","0,33","0,00","2,40","0,27",0,0
ITR-49,Містична Трансільванія та Трансфагараш,COMPETITOR,ITravel,Румунія,200,5,2,1,40,167,160,33,40,"0,25",18,101,"0,5784","0,75",,"0,60",ЦІЛИЙ РІК,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-50,Казки старої Німеччини,COMPETITOR,ITravel,Німеччина,339,7,1,4,48,238,237,101,102,"0,43",18,220,"0,6039","0,57",,"0,86",ЦІЛИЙ РІК,20,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-51,Лавандове серце Франції – Валансоль + Лазурове узбережжя,COMPETITOR,ITravel,Франція,329,7,2,4,47,366,352,-37,-23,"-0,07",26,132,"0,7122","0,93",,"0,71",ПІВРІЧНИЙ,40,"2,00","0,71","0,57",14,5,4,2,"0,71","0,57","0,14","3,90","0,56",1,0
ITR-52,Доломітові Альпи – мандрівка серед величі вершин,COMPETITOR,ITravel,Італія,349,7,0,4,50,340,338,9,11,"0,03",58,210,"0,7992","0,97",,"1,00",ЦІЛИЙ РІК,0,"0,86","0,57","0,43",6,4,3,0,"0,57","0,43","0,00","2,70","0,39",0,0
ITR-53,На зустріч до Афродіти,COMPETITOR,ITravel,Греція,732,10,2,0,73,420,407,312,326,"0,80",28,527,"0,2503","0,20",,"0,80",ЦІЛИЙ РІК,40,"0,50","0,30","0,30",5,3,3,0,"0,30","0,30","0,00","2,40","0,24",0,0
ITR-54,Халкідіки. Ідеальна грецька відпустка,COMPETITOR,ITravel,Греція,552,10,2,0,55,420,407,132,145,"0,36",24,347,"0,4648","0,64",,"0,80",ЦІЛИЙ РІК,40,"0,50","0,40","0,40",5,4,4,0,"0,40","0,40","0,00","3,20","0,32",0,0
RIC-1,Дивовижна Хорватія,COMPETITOR,Rich Tour,Хорватія,274,10,2,2,27,379,365,-105,-91,"-0,25",3,120,"0,6048","0,75",,"0,80",ЦІЛИЙ РІК,40,"0,50","0,20","0,20",5,2,2,0,"0,20","0,20","0,00","1,60","0,16",0,0
RIC-2,ПІВДЕНЬ ІТАЛІЇ - ТІРРЕНСЬКЕ МОРЕ,COMPETITOR,Rich Tour,Італія,484,10,2,0,48,340,338,144,146,"0,43",92,345,"0,4480","0,57",,"0,80",ЦІЛИЙ РІК,40,"0,30","0,20","0,20",3,2,2,0,"0,20","0,20","0,00","1,60","0,16",0,1
RIC-3,Сонячні пляжі Ріміні - Італія,COMPETITOR,Rich Tour,Італія,435,8,2,1,54,340,338,95,97,"0,29",82,296,"0,5196","0,71",,"0,75",ЦІЛИЙ РІК,40,"0,50","0,38","0,25",4,3,2,0,"0,38","0,25","0,00","1,90","0,24",0,0
RIC-4,МОРЕ ГРЕЦІЇ,COMPETITOR,Rich Tour,Греція,477,10,2,0,48,420,407,57,71,"0,17",18,272,"0,5533","0,83",,"0,80",ЦІЛИЙ РІК,40,"0,50","0,00","0,00",5,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,0
RIC-5,Подих Адріатики – Чорногорія,COMPETITOR,Rich Tour,Чорногорія,384,10,2,0,38,364,369,19,15,"0,04",8,133,"0,6260","0,96",,"0,80",ЦІЛИЙ РІК,40,"0,10","0,10","0,10",1,1,1,0,"0,10","0,10","0,00","0,80","0,08",0,1
RIC-6,Під небом ПАРИЖУ + Прага і Дрезден,COMPETITOR,Rich Tour,Франція,440,6,2,4,73,366,352,73,88,"0,25",54,242,"0,6044","0,75",,"0,67",ПІВРІЧНИЙ,40,"0,50","0,50","0,50",3,3,3,0,"0,50","0,50","0,00","2,40","0,40",0,0
RIC-7,В гостях у Нідерландської корони,COMPETITOR,Rich Tour,Нідерланди,439,7,0,3,63,349,348,90,92,"0,26",27,244,"0,6524","0,74",,"1,00",ПІВРІЧНИЙ,0,"0,71","0,57","0,57",5,4,4,0,"0,57","0,57","0,00","3,20","0,46",0,0
RIC-8,Мрія блогерів: Венеція + Альпи,COMPETITOR,Rich Tour,Італія,357,5,2,3,71,340,338,17,19,"0,06",64,218,"0,6715","0,94",,"0,60",ПІВРІЧНИЙ,40,"1,00","0,20","0,20",5,1,1,0,"0,20","0,20","0,00","0,80","0,16",0,0
RIC-9,Від Провансу до Швейцарських вершин,COMPETITOR,Rich Tour,Швейцарія,385,7,2,6,55,333,334,52,52,"0,15",22,197,"0,7174","0,85",,"0,71",ПІВРІЧНИЙ,40,"1,29","0,57","0,57",9,4,4,0,"0,57","0,57","0,00","3,20","0,46",0,0
RIC-10,Скандинавська сага,COMPETITOR,Rich Tour,Польща,685,9,4,4,76,189,147,496,538,"3,66",16,586,"-0,8904","-2,66",,"0,56",РІДКІСНИЙ,80,"1,00","0,56","0,56",9,5,5,0,"0,56","0,56","0,00","4,00","0,44",0,0
TAN-1,Відень та Прага - імперії королів,COMPETITOR,Tango Travel,Австрія,95,4,2,1,24,210,199,-115,-104,"-0,52",1,0,"0,5125","0,48",,"0,50",ЦІЛИЙ РІК,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-2,"Театр вражень - Венеція, Верона та Мілан!",COMPETITOR,Tango Travel,Італія,168,5,2,2,34,340,338,-172,-170,"-0,50",7,29,"0,5304","0,50",,"0,60",ЦІЛИЙ РІК,40,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-3,Будапешт - мій найкращий вікенд! ,COMPETITOR,Tango Travel,Угорщина,110,4,2,1,28,162,159,-52,-49,"-0,31",4,21,"0,5902","0,69",,"0,50",ЦІЛИЙ РІК,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-4,Ключ в Європу : Будапешт + Відень,COMPETITOR,Tango Travel,Австрія,115,4,2,2,29,210,199,-95,-84,"-0,42",5,20,"0,5925","0,58",,"0,50",ЦІЛИЙ РІК,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-5,Прага та Дрезден #нашілюдивсюди,COMPETITOR,Tango Travel,Чехія,95,4,2,1,24,204,199,-109,-104,"-0,52",1,0,"0,5125","0,48",,"0,50",ЦІЛИЙ РІК,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-6,"Quattro Formaggi. Венеція, Флоренція і Рим",COMPETITOR,Tango Travel,Італія,188,5,2,1,38,340,338,-152,-150,"-0,44",9,49,"0,5059","0,56",,"0,60",ПІВРІЧНИЙ,40,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-7,Відень неперевершений!,COMPETITOR,Tango Travel,Австрія,167,4,2,1,42,210,199,-43,-32,"-0,16",13,72,"0,6205","0,84",,"0,50",РІДКІСНИЙ,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-8,Мої голландські тюльпанчики,COMPETITOR,Tango Travel,Нідерланди,195,5,2,1,39,349,348,-154,-153,"-0,44",1,0,"0,5049","0,56",,"0,60",ПІВРІЧНИЙ,40,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-9,"L'amour en trois: ти, я і Париж!",COMPETITOR,Tango Travel,Франція,268,6,2,3,45,366,352,-98,-84,"-0,24",13,71,"0,6334","0,76",,"0,67",СЕЗОННИЙ,40,"0,17","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-10,Румунія - любов з першого погляду. Бухарест і замки,COMPETITOR,Tango Travel,Румунія,145,4,2,2,36,167,160,-22,-15,"-0,09",7,46,"0,7085","0,91",,"0,50",ЦІЛИЙ РІК,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-11,"Стихія моря: Таллінн, Стокгольм, Рига",COMPETITOR,Tango Travel,Швеція,165,5,2,1,33,336,290,-171,-125,"-0,43",1,0,"0,5206","0,57",,"0,60",ЦІЛИЙ РІК,40,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-12,Магія Балтійського моря. Круїз Таллінн-Стокгольм,COMPETITOR,Tango Travel,Швеція,238,5,0,1,48,336,290,-98,-52,"-0,18",2,73,"0,6717","0,82",,"1,00",ПІВРІЧНИЙ,0,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-13,Нідерланди. I♥Аmsterdam,COMPETITOR,Tango Travel,Нідерланди,265,6,2,2,44,349,348,-84,-83,"-0,24",6,70,"0,6016","0,76",,"0,67",СЕЗОННИЙ,40,"0,17","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-14,"50 відтінків літа! Італія, Адріатичне море",COMPETITOR,Tango Travel,Італія,249,6,2,1,42,340,338,-91,-89,"-0,26",31,110,"0,5635","0,74",,"0,67",ЦІЛИЙ РІК,40,"0,17","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-15,Подорож у серце Трансільванії,COMPETITOR,Tango Travel,Румунія,120,4,2,1,30,167,160,-47,-40,"-0,25",2,21,"0,6088","0,75",,"0,50",ЦІЛИЙ РІК,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-16,"Північний круїз: Таллінн, Гельсінкі, Стокгольм",COMPETITOR,Tango Travel,Швеція,279,6,2,1,47,336,290,-57,-11,"-0,04",4,114,"0,6439","0,96",,"0,67",РІДКІСНИЙ,40,"0,17","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-17,Містичний вікенд в Трансильванії,COMPETITOR,Tango Travel,Румунія,160,3,0,0,53,167,160,-7,0,"0,00",11,61,"0,6912","1,00",,"1,00",ПІВРІЧНИЙ,0,"0,33","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-18,Мелодії Парижа,COMPETITOR,Tango Travel,Франція,257,6,2,2,43,366,352,-109,-95,"-0,27",10,60,"0,5913","0,73",,"0,67",ЦІЛИЙ РІК,40,"0,17","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-19,"Ідеальна четвірка: Краків, Прага, Відень, Будапешт",COMPETITOR,Tango Travel,Чехія,173,4,0,1,43,204,199,-31,-26,"-0,13",8,78,"0,7095","0,87",,"1,00",ПІВРІЧНИЙ,0,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-20,"Загадка Австрії: Відень, Зальцбург, Гальштат",COMPETITOR,Tango Travel,Австрія,203,5,2,2,41,210,199,-7,4,"0,02",22,108,"0,7091","0,98",,"0,60",СЕЗОННИЙ,40,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-21,Австрійські панорами: Відень та Гальштат,COMPETITOR,Tango Travel,Австрія,232,5,2,1,46,210,199,22,33,"0,17",25,137,"0,5990","0,83",,"0,60",ПІВРІЧНИЙ,40,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-22,"Край Тоскани - Флоренція, Піза, Рим",COMPETITOR,Tango Travel,Італія,299,6,0,3,50,340,338,-41,-39,"-0,11",43,160,"0,7524","0,89",,"1,00",СЕЗОННИЙ,0,"0,17","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-23,Вікенд для душі: Угорщина + Словаччина,COMPETITOR,Tango Travel,Угорщина,115,4,2,0,29,162,159,-47,-44,"-0,28",5,26,"0,5502","0,72",,"0,50",ПІВРІЧНИЙ,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-24,У пошуках дива - Македонія!,COMPETITOR,Tango Travel,Північна Македонія,110,4,2,1,28,110,110,0,0,"0,00",1,0,"0,7139","1,00",,"0,50",ПІВРІЧНИЙ,40,"0,25","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-25,"Тільки Італія: Венеція, Мілан, Рим, Неаполь та Флоренція",COMPETITOR,Tango Travel,Італія,378,7,2,3,54,340,338,38,40,"0,12",72,239,"0,6478","0,88",,"0,71",ПІВРІЧНИЙ,40,"0,14","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-26,"Альпійський експрес: Венеція, Цюрих, Зальцбург",COMPETITOR,Tango Travel,Швейцарія,269,5,0,1,54,333,334,-64,-65,"-0,19",7,81,"0,6528","0,81",,"1,00",ЦІЛИЙ РІК,0,"0,20","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-27,Париж на десерт,COMPETITOR,Tango Travel,Франція,449,8,0,3,56,366,352,83,97,"0,28",56,252,"0,6502","0,72",,"1,00",ПІВРІЧНИЙ,0,"0,13","0,00","0,00",1,0,0,0,"0,00","0,00","0,00","0,00","0,00",0,1
TAN-28,"Каталонський експрес: Монако, Ніцца, Барселона",COMPETITOR,Tango Travel,Іспанія,377,7,2,2,54,538,505,-161,-128,"-0,25",3,35,"0,5661","0,75",,"0,71",СЕЗОННИЙ,40,"1,00","0,71","0,71",7,5,5,0,"0,71","0,71","0,00","4,00","0,57",0,0
TAN-29,Вихідні у Кракові + Енерджіландія,COMPETITOR,Tango Travel,Польща,137,4,1,1,34,189,147,-52,-10,"-0,07",6,38,"0,7129","0,93",,"0,75",ПІВРІЧНИЙ,20,"0,50","0,25","0,25",2,1,1,0,"0,25","0,25","0,00","0,80","0,20",0,0
TAN-30,Незвіданий край - Боснія і Герцеґовина,COMPETITOR,Tango Travel,Боснія і Герцеговина,183,5,2,1,37,183,183,0,0,"0,00",1,0,"0,6853","1,00",,"0,60",ПІВРІЧНИЙ,40,"1,00","0,20","0,20",5,1,1,0,"0,20","0,20","0,00","0,80","0,16",0,0
TAN-31,"В цьому році в моді лазурний:  Ніцца, Монако, Портофіно",COMPETITOR,Tango Travel,Франція,233,7,2,3,33,366,352,-134,-120,"-0,34",3,35,"0,6021","0,66",,"0,71",СЕЗОННИЙ,40,"1,29","0,86","0,57",9,6,4,0,"0,86","0,57","0,00","3,80","0,54",0,0
TAN-32,Албанія - морська пригода,COMPETITOR,Tango Travel,Албанія,315,8,2,0,39,514,523,-199,-208,"-0,40",1,0,"0,4808","0,60",,"0,75",ПІВРІЧНИЙ,40,"1,00","0,25","0,13",8,2,1,0,"0,25","0,13","0,00","1,10","0,14",0,0
TAN-33,Словенія - альпійські термали,COMPETITOR,Tango Travel,Словенія,135,4,2,0,34,135,135,0,0,"0,00",1,0,"0,6511","1,00",,"0,50",РІДКІСНИЙ,40,"0,50","0,50","0,25",2,2,1,0,"0,50","0,25","0,00","1,10","0,28",0,0
TAN-34,"Литовські вихідні: Вільнюс, Тракай, Друскінінкай",COMPETITOR,Tango Travel,Литва,120,4,2,1,30,152,160,-32,-40,"-0,25",1,0,"0,6088","0,75",,"0,50",РІДКІСНИЙ,40,"0,50","0,25","0,25",2,1,1,0,"0,25","0,25","0,00","0,80","0,20",0,0
TAN-35,Зірки півночі: Рига та Норвезькі фіорди!,COMPETITOR,Tango Travel,Норвегія,385,7,2,1,55,527,538,-142,-153,"-0,28",1,0,"0,5226","0,72",,"0,71",СЕЗОННИЙ,40,"1,00","0,57","0,29",7,4,2,0,"0,57","0,29","0,00","2,20","0,31",0,0
TAN-36,Греція. Між небом та землею,COMPETITOR,Tango Travel,Греція,330,10,2,0,33,420,407,-90,-77,"-0,19",9,125,"0,5770","0,81",,"0,80",ЦІЛИЙ РІК,40,"0,30","0,10","0,10",3,1,1,1,"0,10","0,10","0,33","1,00","0,10",0,1
TAN-37,Карнавальна мандрівка,COMPETITOR,Tango Travel,Італія,318,5,0,2,64,340,338,-22,-20,"-0,06",49,179,"0,7268","0,94",,"1,00",РІДКІСНИЙ,0,"0,60","0,60","0,40",3,3,2,0,"0,60","0,40","0,00","1,90","0,38",0,0
TAN-38,"Нові горизонти: Таллінн, Стокгольм, Копенгаген, Амстердам",COMPETITOR,Tango Travel,Швеція,560,8,0,2,70,336,290,225,271,"0,93",8,395,"0,3334","0,07",,"1,00",РІДКІСНИЙ,0,"1,13","0,63","0,50",9,5,4,1,"0,63","0,50","0,11","3,70","0,46",0,0
TAN-39,Зимові розваги - Закопане!,COMPETITOR,Tango Travel,Польща,229,5,1,0,46,189,147,40,82,"0,56",14,130,"0,4434","0,44",,"0,80",РІДКІСНИЙ,20,"0,40","0,40","0,20",2,2,1,0,"0,40","0,20","0,00","1,10","0,22",0,1
TAN-40,Скандинавія. Вся правда про Вікінгів,COMPETITOR,Tango Travel,Норвегія,565,9,0,7,63,527,538,38,27,"0,05",6,180,"0,8074","0,95",,"1,00",РІДКІСНИЙ,0,"0,89","0,78","0,67",8,7,6,0,"0,78","0,67","0,00","5,10","0,57",0,0
TAN-41,Мої швейцарські вихідні,COMPETITOR,Tango Travel,Швейцарія,189,5,2,1,38,333,334,-144,-145,"-0,43",2,1,"0,5095","0,57",,"0,60",ЦІЛИЙ РІК,40,"1,00","0,80","0,60",5,4,3,0,"0,80","0,60","0,00","2,70","0,54",0,0
TAN-42,Випускний в Греції,COMPETITOR,Tango Travel,Греція,498,7,2,0,71,420,407,78,92,"0,23",21,293,"0,4848","0,77",,"0,71",ПІВРІЧНИЙ,40,"0,57","0,14","0,14",4,1,1,0,"0,14","0,14","0,00","0,80","0,11",0,0
TAN-43,Халкідіки. Вихідні на морі,COMPETITOR,Tango Travel,Греція,210,5,2,0,42,420,407,-210,-197,"-0,48",2,5,"0,4409","0,52",,"0,60",ПІВРІЧНИЙ,40,"0,80","0,20","0,20",4,1,1,0,"0,20","0,20","0,00","0,80","0,16",0,0
TRM-1,"Французький вояж (Париж, Мон-Сен-Мішель + 3 дні з океаном)",COMPETITOR,Travel Room,Франція,550,8,0,4,69,366,352,184,198,"0,56",69,353,"0,5347","0,44",,"1,00",ПІВРІЧНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-2,Формула краси по-італійськи,COMPETITOR,Travel Room,Італія,370,6,0,3,62,340,338,30,32,"0,10",70,231,"0,7360","0,90",,"1,00",ПІВРІЧНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-3,Париж - місто мрії!,COMPETITOR,Travel Room,Франція,420,7,0,3,60,366,352,54,68,"0,19",52,223,"0,6860","0,81",,"1,00",ПІВРІЧНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-4,Весна на острові Майнау,COMPETITOR,Travel Room,Німеччина,280,5,0,2,56,238,237,42,43,"0,18",15,161,"0,6936","0,82",,"1,00",СЕЗОННИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-5,Формула краси + три узбережжя Італії,COMPETITOR,Travel Room,Італія,490,5,0,6,98,340,338,150,152,"0,45",94,351,"0,6597","0,55",,"1,00",ПІВРІЧНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-6,Вічне літо Сицилії,COMPETITOR,Travel Room,Італія,590,10,0,4,59,340,338,250,252,"0,75",103,451,"0,4609","0,25",,"1,00",ПІВРІЧНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-7,Альпійська мелодія!+ Лазурове узбережжя Франції,COMPETITOR,Travel Room,Швейцарія,480,8,0,5,60,333,334,147,147,"0,44",27,292,"0,6268","0,56",,"1,00",СЕЗОННИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-8,"Зимова казка: Закопане, Відень, терми",COMPETITOR,Travel Room,Польща,180,4,0,2,45,189,147,-9,33,"0,22",12,81,"0,7184","0,78",,"1,00",РІДКІСНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-9,"Легкість Амстердама, романтика Парижа + парк тюльпанів Койкенхоф",COMPETITOR,Travel Room,Нідерланди,450,7,0,5,64,349,348,101,103,"0,29",28,255,"0,6937","0,71",,"1,00",СЕЗОННИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-10,Белла Італія,COMPETITOR,Travel Room,Італія,250,5,2,3,50,340,338,-90,-88,"-0,26",32,111,"0,6340","0,74",,"0,60",РІДКІСНИЙ,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-11,Італія - моє натхнення + Венеційський Карнавал,COMPETITOR,Travel Room,Італія,290,5,0,4,58,340,338,-50,-48,"-0,14",39,151,"0,7851","0,86",,"1,00",РІДКІСНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-12,Тур на VI етап Кубка світу 2024/25 з біатлону в Італії (Антгольц-Антерсельва),COMPETITOR,Travel Room,Італія,390,5,2,0,78,340,338,50,52,"0,15",75,251,"0,4989","0,85",,"0,60",РІДКІСНИЙ,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
TRM-13,Белла Італія + два Карнавали,COMPETITOR,Travel Room,Італія,250,5,2,3,50,340,338,-90,-88,"-0,26",32,111,"0,6340","0,74",,"0,60",РІДКІСНИЙ,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
